ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS_IN_SOURCE	TOKENS	COGID
1316	Alike	Goat	tɕh.ə._.r.a	tɕh.ə._.r.a	tɕʰ ə + r a	tɕʰ ə + r a	1269
1317	Lhasa	Goat	r.a.¹³	r.a.¹³	r a ¹³	r a ¹³	1269
1318	Batang	Goat	ʐ.a.²³¹	ʐ.a.²³¹	ʐ a ²³¹	ʐ a ²³¹	1269
1319	Alike	Goat	r.æ._.m.æ	r.æ._.m.æ	r æ + m æ	r æ + m æ	1269
1320	Xiahe	Goat	r.a._.m.a	r.a._.m.a	r a + m a	r a + m a	1269
1321	OldChinese	Goat	ɢ.a.ŋ	ɢ.a.ŋ	ɢ a ŋ	ɢ a.ŋ	1270
1322	OldTibetan	Goat	r.a	r.a	r a	r a	1269
1323	OldTibetan	Good	b.z.a.ŋ	b.z.a.ŋ	b z a ŋ	b.z a.ŋ	1271
1324	Lhasa	Good	j.a.¹³.◦.k.o.⁵⁵	j.a.¹³.◦.k.o.⁵⁵	j a ¹³ + k o ⁵⁵	j a ¹³ + k o ⁵⁵	1272
1325	Lhasa	Good	l.e.k.¹³.◦.p.o.⁵⁵	l.e.k.¹³.◦.p.o.⁵⁵	l e k ¹³ + p o ⁵⁵	l e.k ¹³ + p o ⁵⁵	1273
1326	Batang	Good	j.ɑ.¹³.◦.p.ᴜ.⁵³	j.ɑ.¹³.◦.p.ᴜ.⁵³	j ɑ ¹³ + p u ⁵³	j ɑ ¹³ + p u ⁵³	1272
1327	Batang	Good	z.õ.∼.⁵⁵.◦.b.ᴜ.⁵³	z.õ.∼.⁵⁵.◦.b.ᴜ.⁵³	z õ ⁵⁵ + b u ⁵³	z õ ⁵⁵ + b u ⁵³	1271
1328	Xiahe	Good	a._.dz.o	a._.dz.o	a + dz o	a + dz o	1274
1329	Xiahe	Good	z.a.ŋ	z.a.ŋ	z a ŋ	z a.ŋ	1271
1330	Alike	Good	j.a.k._.k.ə	j.a.k._.k.ə	j a k + k ə	j a.k + k ə	1272
1331	OldChinese	Good	g.e.n.ʔ	g.e.n.ʔ	g e n ʔ	g e.n ʔ	1275
1332	OldChinese	Good	kˤ.r.e	kˤ.r.e	kˤ r e	kˤ.r e	1276
1333	OldChinese	Good	r.a.ŋ	r.a.ŋ	r a ŋ	r a.ŋ	1277
1334	OldChinese	Good	tsˤ.a.ŋ	tsˤ.a.ŋ	tsˤ a ŋ	tsˤ a.ŋ	1271
1335	OldChinese	Good	kˤ.r.a.j	kˤ.r.a.j	kˤ r a j	kˤ.r a.j	1278
1336	OldChinese	Good	qʰˤ.u.ʔ	qʰˤ.u.ʔ	qʰˤ u ʔ	qʰˤ u ʔ	1279
1337	Batang	Hailstone	sh.ɑ.⁵⁵	sh.ɑ.⁵⁵	sʰ ɑ ⁵⁵	sʰ ɑ ⁵⁵	1280
1338	Lhasa	Hailstone	s.eː.⁵⁵.◦.r.a.⁵⁵	s.eː.⁵⁵.◦.r.a.⁵⁵	s eː ⁵⁵ + r a ⁵⁵	s eː ⁵⁵ + r a ⁵⁵	1280
1339	Xiahe	Hailstone	sʰ.e._.r.a	sʰ.e._.r.a	sʰ e + r a	sʰ e + r a	1280
1340	Alike	Hailstone	s.e._.r.a	s.e._.r.a	s e + r a	s e + r a	1280
1341	OldChinese	Hailstone	C/.+.bˤ.r.u.k	C/.+.bˤ.r.u.k	ç/k + bˤ r u k	ç/k + bˤ.r u.k	1281
1342	OldChinese	Hailstone	sˤ.e.r.+.s	sˤ.e.r.+.s	sˤ e r + s	sˤ e.r + s	1280
1343	OldTibetan	Hailstone	s.e.r.+.b.a	s.e.r.+.b.a	s e r + b a	s e.r + b a	1280
1344	OldTibetan	Hair	s.k.r.a	s.k.r.a	s k r a	s.k r.a	1282
1345	Alike	Hair	r.cç.æ	r.cç.æ	r cç æ	r.cç æ	1282
1346	Batang	Hair	tʂ.a.⁵³	tʂ.a.⁵³	ʈʂ a ⁵³	ʈʂ a ⁵³	1282
1347	Lhasa	Hair	tʂ.a.⁵⁵	tʂ.a.⁵⁵	ʈʂ a ⁵⁵	ʈʂ a ⁵⁵	1282
1348	Xiahe	Hair	h.tɕ.a	h.tɕ.a	h tɕ a	h tɕ a	1282
1349	OldChinese	Hair	p.o.t	p.o.t	p o t	p o.t	1283
1350	OldTibetan	Head	m.g.o	m.g.o	m g o	m.g o	1284
1351	Lhasa	Head	k.o.¹³	k.o.¹³	k o ¹³	k o ¹³	1284
1352	Batang	Head	ŋ.g.ᴜ.⁵³	ŋ.g.ᴜ.⁵³	ⁿg u ⁵³	ⁿg u ⁵³	1284
1353	Xiahe	Head	n.g.o._.t.ə	n.g.o._.t.ə	ⁿg o + t ə	ⁿg o + t ə	1284
1354	Alike	Head	n.g.o	n.g.o	ⁿg o	ⁿg o	1284
1355	OldChinese	Head	ŋ.o.r	ŋ.o.r	ŋ o r	ŋ o.r	1285
1356	OldChinese	Head	l̥.u.ʔ	l̥.u.ʔ	l̥ u ʔ	l̥ u.ʔ	1286
1357	OldTibetan	Head	d.b.u	d.b.u	d b u	d.b u	1287
1358	OldTibetan	Heart	s.ɲ.i.ŋ	s.ɲ.i.ŋ	s ɲ i ŋ	s.ɲ i.ŋ	1288
1359	Lhasa	Heart	ȵ.i.ŋ.⁵⁵	ȵ.i.ŋ.⁵⁵	ȵ i ŋ ⁵⁵	ȵ i.ŋ ⁵⁵	1288
1360	Batang	Heart	ȵ.ĩ.∼.⁵⁵	ȵ.ĩ.∼.⁵⁵	ȵ ĩ ⁵⁵	ȵ ĩ ⁵⁵	1288
1361	Xiahe	Heart	h.ȵ.a.ŋ	h.ȵ.a.ŋ	h ȵ a ŋ	h.ȵ a.ŋ	1288
1362	Alike	Heart	r.ȵ̥.a.ŋ	r.ȵ̥.a.ŋ	r ȵ̥ a ŋ	r.ȵ̥ a.ŋ	1288
1363	OldChinese	Heart	s.ə.m	s.ə.m	s ə m	s ə.m	1289
1364	OldTibetan	Heavy	l.dʑ.i.d	l.dʑ.i.d	l dʑ i d	l.dʑ i.d	1290
1365	Alike	Heavy	r.dʑ.ə._.ɣ.ə	r.dʑ.ə._.ɣ.ə	r dʑ ə + ɣ ə	r.dʑ ə + ɣ ə	1290
1366	Lhasa	Heavy	tɕ.i.¹³.◦.p.u.⁵⁵	tɕ.i.¹³.◦.p.u.⁵⁵	tɕ i ¹³ + p u ⁵⁵	tɕ i ¹³ + p u ⁵⁵	1290
1367	Batang	Heavy	dʑ.i.⁵⁵.◦.p.ᴜ.⁵³	dʑ.i.⁵⁵.◦.p.ᴜ.⁵³	dʑ i ⁵⁵ + p u ⁵³	dʑ i ⁵⁵ + p u ⁵³	1290
1368	Xiahe	Heavy	dʑ.ə._.m.o	dʑ.ə._.m.o	dʑ ə + m o	dʑ ə + m o	1290
1369	OldChinese	Heavy	ɴ.+.t.r.o.ŋ.ʔ	ɴ.+.t.r.o.ŋ.ʔ	ɴ + t r o ŋ ʔ	ɴ + t.r o.ŋ ʔ	1291
1370	OldTibetan	Horns	g.r.u	g.r.u	g r u	g.r u	1292
1371	Lhasa	Horns	r.a.⁵⁵.◦.k.o.⁵²	r.a.⁵⁵.◦.k.o.⁵²	r a ⁵⁵ + k o ⁵²	r a ⁵⁵ + k o ⁵²	1292
1372	Alike	Horns	r.a._.tɕh.o	r.a._.tɕh.o	r a + tɕʰ o	r a + tɕʰ o	1292
1373	Batang	Horns	ʐ.a.¹³.◦.j.o.⁵³	ʐ.a.¹³.◦.j.o.⁵³	ʐ a ¹³ + j o ⁵³	ʐ a ¹³ + j o ⁵³	1292
1374	Xiahe	Horns	r.a._.tɕ.o	r.a._.tɕ.o	r a + tɕ o	r a + tɕ o	1292
1375	OldChinese	Horns	C/.+.kˤ.r.o.k	C/.+.kˤ.r.o.k	ç/k + kˤ r o k	ç/k + kˤ.r o.k	1293
1376	Alike	Horse	r.t.æ	r.t.æ	r t æ	r.t æ	1294
1377	Lhasa	Horse	t.a.⁵⁵	t.a.⁵⁵	t a ⁵⁵	t a ⁵⁵	1294
1378	Batang	Horse	t.a.⁵³	t.a.⁵³	t a ⁵³	t a ⁵³	1294
1379	Xiahe	Horse	h.t.a	h.t.a	h t a	h.t a	1294
1380	OldChinese	Horse	mˤ.r.a.ʔ	mˤ.r.a.ʔ	mˤ r a ʔ	mˤ.r a ʔ	1295
1381	OldTibetan	Horse	r.t.a	r.t.a	r t a	r.t a	1294
1382	Lhasa	Hot	tsʰ.a.⁵⁵.◦.p.o.⁵⁵	tsʰ.a.⁵⁵.◦.p.o.⁵⁵	tsʰ a ⁵⁵ + p o ⁵⁵	tsʰ a ⁵⁵ + p o ⁵⁵	1296
1383	Batang	Hot	tsʰ.a.⁵⁵.◦.m.ᴜ.⁵³	tsʰ.a.⁵⁵.◦.m.ᴜ.⁵³	tsʰ a ⁵⁵ + m u ⁵³	tsʰ a ⁵⁵ + m u ⁵³	1296
1384	Xiahe	Hot	h.ŋ.u	h.ŋ.u	h ŋ u	h.ŋ u	1297
1385	Xiahe	Hot	tsʰ.a._.nd.e	tsʰ.a._.nd.e	tsʰ a + ⁿd e	tsʰ a + ⁿd e	1296
1386	Alike	Hot	tʂ.o._.ɣ.ə	tʂ.o._.ɣ.ə	ʈʂ o + ɣ ə	ʈʂ o + ɣ ə	1298
1387	OldChinese	Hot	C/.+.n.a.t	C/.+.n.a.t	ç/k + n a t	ç/k + n a.t	1299
1388	OldTibetan	Hot	tsʰ.a	tsʰ.a	tsʰ a	tsʰ a	1296
1389	OldTibetan	House	kʰ.j.i.m	kʰ.j.i.m	kʰ j i m	kʰ.j i.m	1300
1390	Batang	House	kʰ.õ.∼.⁵⁵.◦.m.b.a.⁵³	kʰ.õ.∼.⁵⁵.◦.m.b.a.⁵³	kʰ õ ⁵⁵ + ⁿb a ⁵³	kʰ õ ⁵⁵ + ⁿb a ⁵³	1301
1391	Xiahe	House	kʰ.a.ŋ._.w.a	kʰ.a.ŋ._.w.a	kʰ a ŋ + w a	kʰ a.ŋ + w a	1301
1392	Lhasa	House	kʰ.a.ŋ.⁵⁵._.p.a.⁵⁵	kʰ.a.ŋ.⁵⁵._.p.a.⁵⁵	kʰ a ŋ ⁵⁵ + p a ⁵⁵	kʰ a.ŋ ⁵⁵ + p a ⁵⁵	1301
1393	Alike	House	n.kʰ.o.ŋ._.ŋ.æ	n.kʰ.o.ŋ._.ŋ.æ	ⁿkʰ o ŋ + ŋ æ	ⁿkʰ o.ŋ + ŋ æ	1301
1394	OldChinese	House	qˤ.o.k	qˤ.o.k	qˤ o k	qˤ o.k	1302
1395	OldTibetan	One Hundred	b.r.g.ʲ.a	b.r.g.ʲ.a	b r g j a	b.r.g.j a	1303
1396	Lhasa	One Hundred	c.a.¹³	c.a.¹³	c a ¹³	c a ¹³	1303
1397	Batang	One Hundred	dʑ.a.⁵³	dʑ.a.⁵³	dʑ a ⁵³	dʑ a ⁵³	1303
1398	Xiahe	One Hundred	dʑ.a._.th.a._.m.b.a	dʑ.a._.th.a._.m.b.a	dʑ a + tʰ a + m b a	dʑ a + tʰ a + m.b a	1303
1399	Alike	One Hundred	w.ɟ.j.æ	w.ɟ.j.æ	w ɟ j æ	w.ɟ.j æ	1303
1400	OldChinese	One Hundred	pˤ.r.a.k	pˤ.r.a.k	pˤ r a k	pˤ.r a.k	1303
1401	OldTibetan	Husband	kʰ.ʲ.o.+.g.a	kʰ.ʲ.o.+.g.a	kʰ j o + g a	kʰ.j o + g a	1304
1402	Lhasa	Husband	ch.o.⁵⁵.◦.k.a.⁵⁵	ch.o.⁵⁵.◦.k.a.⁵⁵	ch/ts o /o ⁵⁵ + k a ⁵⁵	ch/ts o./o ⁵⁵ + k a ⁵⁵	1304
1403	Batang	Husband	ɕ.e.⁵⁵.◦.p.a.⁵³	ɕ.e.⁵⁵.◦.p.a.⁵³	ɕ e ⁵⁵ + p a ⁵³	ɕ e ⁵⁵ + p a ⁵³	1305
1404	Batang	Husband	nd.u.¹³.◦.r.o.ʔ.⁵³	nd.u.¹³.◦.r.o.ʔ.⁵³	ⁿd u ¹³ + r o ʔ ⁵³	ⁿd u ¹³ + r o.ʔ ⁵³	1306
1405	Xiahe	Husband	ȵ.ə._.r.u	ȵ.ə._.r.u	ȵ ə + r u	ȵ ə + r u	1307
1406	Alike	Husband	r.g.a._.p.o	r.g.a._.p.o	r g a + p o	r.g a + p o	1308
1407	OldChinese	Husband	p.a	p.a	p a	p a	1309
1408	OldTibetan	I	ŋ.a	ŋ.a	ŋ a	ŋ a	1310
1409	Batang	I	ŋ.a.²³¹	ŋ.a.²³¹	ŋ a ²³¹	ŋ a ²³¹	1310
1410	Xiahe	I	ŋ.a	ŋ.a	ŋ a	ŋ a	1310
1411	Lhasa	I	ŋ.a.¹³	ŋ.a.¹³	ŋ a ¹³	ŋ a ¹³	1310
1412	Alike	I	ŋ.æ	ŋ.æ	ŋ æ	ŋ æ	1310
1413	OldChinese	I	ŋˤ.a	ŋˤ.a	ŋˤ a	ŋˤ a	1310
1414	OldTibetan	To kill	g.s.o.d	g.s.o.d	g s o d	g.s o.d	1311
1415	Lhasa	To kill	s.ɛ.⁵²	s.ɛ.⁵²	s ɛ ⁵²	s ɛ ⁵²	1311
1416	Batang	To kill	tʂ.ũ.∼.⁵⁵	tʂ.ũ.∼.⁵⁵	ʈʂ ũ ⁵⁵	ʈʂ ũ ⁵⁵	1312
1417	Batang	To kill	s.ɛ.ʔ.⁵³	s.ɛ.ʔ.⁵³	s ɛ ʔ ⁵³	s ɛ.ʔ ⁵³	1311
1418	Xiahe	To kill	s.ɕ.l	s.ɕ.l	s ɕ !Ø/a l	s.ɕ !Ø/a.l	1311
1419	Xiahe	To kill	ɕ.a	ɕ.a	ɕ a	ɕ a	1311
1420	Alike	To kill	p.s.a.t	p.s.a.t	p s a t	p.s a.t	1311
1421	OldChinese	To kill	s.r.a.t	s.r.a.t	s r a t	s.r a.t	1311
1422	Alike	Knife	cç.ə	cç.ə	cç ə	cç ə	1313
1423	Xiahe	Knife	tɕ.ə	tɕ.ə	tɕ ə	tɕ ə	1313
1424	Lhasa	Knife	tʂh.i.¹³	tʂh.i.¹³	ʈʂʰ i ¹³	ʈʂʰ i ¹³	1313
1425	Batang	Knife	tʂ.ɪ.²³¹	tʂ.ɪ.²³¹	ʈʂ ɪ ²³¹	ʈʂ ɪ ²³¹	1313
1426	Alike	Knife	tɕ.ə	tɕ.ə	tɕ ə	tɕ ə	1313
1427	OldChinese	Knife	C/.+.tˤ.a.w	C/.+.tˤ.a.w	ç/k + tˤ a w	ç/k + tˤ a.w	1314
1428	OldTibetan	Knife	g.r.i	g.r.i	g r i	g.r i	1313
1429	OldTibetan	Leaf	l.o.m.a	l.o.m.a	l o + m a	l o + m a	1315
1430	Lhasa	Leaf	l.o.¹³.◦.m.a.⁵⁵	l.o.¹³.◦.m.a.⁵⁵	l o ¹³ + m a ⁵⁵	l o ¹³ + m a ⁵⁵	1315
1431	Batang	Leaf	l.o.¹³.◦.m.a.⁵³	l.o.¹³.◦.m.a.⁵³	l o ¹³ + m a ⁵³	l o ¹³ + m a ⁵³	1315
1432	Alike	Leaf	l.o._.m.a	l.o._.m.a	l o + m a	l o + m a	1315
1433	Xiahe	Leaf	l.o._.m.a	l.o._.m.a	l o + m a	l o + m a	1315
1434	OldChinese	Leaf	l.a.p	l.a.p	l a p	l a.p	1316
1435	OldTibetan	Left	g.j.o.n	g.j.o.n	g j o n	g.j o.n	1317
1436	Batang	Left	j.o.⁵⁵.◦.ɣ.ᴜ.⁵³	j.o.⁵⁵.◦.ɣ.ᴜ.⁵³	j o ⁵⁵ + ɣ u ⁵³	j o ⁵⁵ + ɣ u ⁵³	1317
1437	Xiahe	Left	h.j.o.n	h.j.o.n	h j o n	h.j o.n	1317
1438	Lhasa	Left	j.ø̃.∼.⁵⁵	j.ø̃.∼.⁵⁵	j ø̃ ⁵⁵	j ø̃ ⁵⁵	1317
1439	Alike	Left	ɣ.j.o.n	ɣ.j.o.n	ɣ j o n	ɣ.j o.n	1317
1440	OldChinese	Left	tsˤ.a.j.ʔ	tsˤ.a.j.ʔ	tsˤ a j ʔ	tsˤ a.j ʔ	1318
1441	Lhasa	Light	j.a.ŋ.¹³.◦.k.o.⁵⁵	j.a.ŋ.¹³.◦.k.o.⁵⁵	j a ŋ ¹³ + k o ⁵⁵	j a.ŋ ¹³ + k o ⁵⁵	1319
1442	Batang	Light	j.õ.∼.¹³.◦.m.ᴜ.⁵³	j.õ.∼.¹³.◦.m.ᴜ.⁵³	j õ ¹³ + m u ⁵³	j õ ¹³ + m u ⁵³	1319
1443	Xiahe	Light	j.a.ŋ._.m.o	j.a.ŋ._.m.o	j a ŋ + m o	j a.ŋ + m o	1319
1444	Alike	Light	j.a.ŋ._.m.o	j.a.ŋ._.m.o	j a ŋ + m o	j a.ŋ + m o	1319
1445	OldChinese	Light	kʰ.e.ŋ	kʰ.e.ŋ	kʰ e ŋ	kʰ e.ŋ	1320
1446	OldTibetan	Light	j.a.ŋ	j.a.ŋ	j a ŋ	j a.ŋ	1319
1447	OldTibetan	Long	r.i.ŋ.◦	r.i.ŋ.◦	r i ŋ	r i.ŋ	1321
1448	Alike	Long	r.a.ŋ._.k.ə	r.a.ŋ._.k.ə	r a ŋ + k ə	r a.ŋ + k ə	1321
1449	Batang	Long	r.ĩ.∼.¹³.◦.m.b.ᴜ.⁵³	r.ĩ.∼.¹³.◦.m.b.ᴜ.⁵³	r ĩ ¹³ + m b u ⁵³	r ĩ ¹³ + m.b u ⁵³	1321
1450	Lhasa	Long	r.i.ŋ.¹³.◦.k.u.⁵⁵	r.i.ŋ.¹³.◦.k.u.⁵⁵	r i ŋ ¹³ + k u ⁵⁵	r i.ŋ ¹³ + k u ⁵⁵	1321
1451	Xiahe	Long	r.a.ŋ._.w.o	r.a.ŋ._.w.o	r a ŋ + w o	r a.ŋ + w o	1321
1452	OldChinese	Long	C/.ə.+.ɴ.+.t.r.a.ŋ	C/.ə.+.ɴ.+.t.r.a.ŋ	ç/k ə + ɴ + t r a ŋ	ç/k ə + ɴ + t.r a.ŋ	1322
1453	OldTibetan	Many	m.a.ŋ.+	m.a.ŋ.+	m a ŋ	m a.ŋ	1323
1454	Lhasa	Many	m.a.ŋ.¹³.◦.k.o.⁵⁵	m.a.ŋ.¹³.◦.k.o.⁵⁵	m a ŋ ¹³ + k o ⁵⁵	m a.ŋ ¹³ + k o ⁵⁵	1323
1455	Batang	Many	m.õ.∼.¹³.◦.m.b.ᴜ.⁵³	m.õ.∼.¹³.◦.m.b.ᴜ.⁵³	m õ ¹³ + m b u ⁵³	m õ ¹³ + m.b u ⁵³	1323
1456	Xiahe	Many	m.a.ŋ	m.a.ŋ	m a ŋ	m a.ŋ	1323
1457	Alike	Many	m.a.ŋ._.ŋ.æ	m.a.ŋ._.ŋ.æ	m a ŋ + ŋ æ	m a.ŋ + ŋ æ	1323
1458	OldChinese	Many	t.lˤ.a.j	t.lˤ.a.j	t lˤ a j	t.lˤ a.j	1324
1459	OldTibetan	Meat	ɕ.a	ɕ.a	ɕ a	ɕ a	1325
1460	Batang	Meat	xh.a.⁵³	xh.a.⁵³	xʰ a ⁵³	xʰ a ⁵³	1325
1461	Lhasa	Meat	ɕ.a.⁵⁵	ɕ.a.⁵⁵	ɕ a ⁵⁵	ɕ a ⁵⁵	1325
1462	Alike	Meat	xh.a	xh.a	xʰ a	xʰ a	1325
1463	Xiahe	Meat	xh.a	xh.a	xʰ a	xʰ a	1325
1464	OldChinese	Meat	k.+.n.u.k	k.+.n.u.k	k + n u k	k + n u.k	1326
1465	OldTibetan	Moon	s.l.a	s.l.a	s l a	s.l a	1327
1466	Lhasa	Moon	t.a.¹³.◦.w.a.⁵⁵	t.a.¹³.◦.w.a.⁵⁵	t a ¹³ + w a ⁵⁵	t a ¹³ + w a ⁵⁵	1327
1467	Batang	Moon	nd.a.¹³.◦.ɣ.ɑ.⁵⁵	nd.a.¹³.◦.ɣ.ɑ.⁵⁵	ⁿd a ¹³ + ɣ ɑ ⁵⁵	ⁿd a ¹³ + ɣ ɑ ⁵⁵	1327
1468	Xiahe	Moon	dz.a	dz.a	dz a	dz a	1327
1469	Alike	Moon	r.dz.a	r.dz.a	r dz a	r.dz a	1327
1470	Xiahe	Moon	d.a._.w.a	d.a._.w.a	d a + w a	d a + w a	1327
1471	OldChinese	Moon	ŋʷ.a.t	ŋʷ.a.t	ŋʷ a t	ŋʷ a.t	1328
1472	Xiahe	Morning	n.a.ŋ._.d.i	n.a.ŋ._.d.i	n a ŋ + d i	n a.ŋ + d i	1329
1473	Lhasa	Morning	ɕ.o.¹³.◦.k.ɛ.⁵²	ɕ.o.¹³.◦.k.ɛ.⁵²	ɕ o ¹³ + k ɛ ⁵²	ɕ o ¹³ + k ɛ ⁵²	1330
1474	Batang	Morning	x.o.¹³.◦.p.ɑ.⁵⁵	x.o.¹³.◦.p.ɑ.⁵⁵	x o ¹³ + p ɑ ⁵⁵	x o ¹³ + p ɑ ⁵⁵	1330
1475	Alike	Morning	r.ŋ.a._.m.o	r.ŋ.a._.m.o	r ŋ a + m o	r.ŋ a + m o	1331
1476	Alike	Morning	r.ŋ.a._.r.o	r.ŋ.a._.r.o	r ŋ a + r o	r.ŋ a + r o	1331
1477	OldChinese	Morning	d.ə.r	d.ə.r	d ə r	d ə.r	1332
1478	OldTibetan	Morning	ʑ.o.g.s.+.p.a	ʑ.o.g.s.+.p.a	ʑ o g s + p a	ʑ o.g s + p a	1330
1479	Lhasa	Mosquito	th.u.k.¹³.◦.p.a.ŋ.⁵⁵	th.u.k.¹³.◦.p.a.ŋ.⁵⁵	tʰ u k ¹³ + p a ŋ ⁵⁵	tʰ u.k ¹³ + p a.ŋ ⁵⁵	1333
1480	Batang	Mosquito	m.b.ᴜ.⁵⁵.◦.l.ũ.∼.⁵⁵	m.b.ᴜ.⁵⁵.◦.l.ũ.∼.⁵⁵	m b u ⁵⁵ + l ũ ⁵⁵	m.b u ⁵⁵ + l ũ ⁵⁵	1334
1481	Alike	Mosquito	w.a._.d.a.k._.ɣ.a	w.a._.d.a.k._.ɣ.a	w a + d a k + ɣ a	w a + d a.k + ɣ a	1335
1482	Xiahe	Mosquito	a._.j.a.ŋ._.ndz.ə	a._.j.a.ŋ._.ndz.ə	a + j a ŋ + ⁿdz ə	a + j a.ŋ + ⁿdz ə	1336
1483	OldChinese	Mosquito	C/.+.m.ə.r	C/.+.m.ə.r	ç/k + m ə r	ç/k + m ə.r	1337
1484	OldTibetan	Mother	ʔa.m.a	ʔa.m.a	ʔ a + m a	ʔ a + m a	1338
1485	Lhasa	Mother	a.⁵⁵.◦.m.a.⁵⁵	a.⁵⁵.◦.m.a.⁵⁵	a ⁵⁵ + m a ⁵⁵	a ⁵⁵ + m a ⁵⁵	1338
1486	Batang	Mother	ʔ.a.⁵⁵.◦.m.a.⁵³	ʔ.a.⁵⁵.◦.m.a.⁵³	ʔ a ⁵⁵ + m a ⁵³	ʔ a ⁵⁵ + m a ⁵³	1338
1487	Batang	Mother	m.a.¹³.◦.g.ẽ.∼.⁵⁵	m.a.¹³.◦.g.ẽ.∼.⁵⁵	m a ¹³ + g ẽ ⁵⁵	m a ¹³ + g ẽ ⁵⁵	1338
1488	Xiahe	Mother	ʔ.a._.m.a	ʔ.a._.m.a	ʔ a + m a	ʔ a + m a	1338
1489	Alike	Mother	æ._.m.æ	æ._.m.æ	æ + m æ	æ + m æ	1338
1490	OldChinese	Mother	m.ə.ʔ	m.ə.ʔ	m ə ʔ	m ə ʔ	1339
1491	OldTibetan	Mouth	kʰ.a	kʰ.a	kʰ a	kʰ a	1340
1492	Lhasa	Mouth	kʰ.a.⁵⁵	kʰ.a.⁵⁵	kʰ a ⁵⁵	kʰ a ⁵⁵	1340
1493	Batang	Mouth	kʰ.a.⁵³	kʰ.a.⁵³	kʰ a ⁵³	kʰ a ⁵³	1340
1494	Alike	Mouth	kʰ.æ	kʰ.æ	kʰ æ	kʰ æ	1340
1495	Xiahe	Mouth	kʰ.a	kʰ.a	kʰ a	kʰ a	1340
1496	OldChinese	Mouth	kʰˤ.o.ʔ	kʰˤ.o.ʔ	kʰˤ o ʔ	kʰˤ o ʔ	1341
1497	Batang	Mud	nd.ɑ.¹³.◦.b.ɑ.ʔ.⁵³	nd.ɑ.¹³.◦.b.ɑ.ʔ.⁵³	ⁿd ɑ ¹³ + b ɑ ʔ ⁵³	ⁿd ɑ ¹³ + b ɑ.ʔ ⁵³	1342
1498	Xiahe	Mud	nd.a._.m.b.a.x	nd.a._.m.b.a.x	ⁿd a + m b a x	ⁿd a + m.b a.x	1342
1499	Lhasa	Mud	t.a.k.¹³.◦.p.a.⁵²	t.a.k.¹³.◦.p.a.⁵²	t a k ¹³ + p a ⁵²	t a.k ¹³ + p a ⁵²	1342
1500	Alike	Mud	n.d.a.m._.m.b.a.k	n.d.a.m._.m.b.a.k	n d a m + m b a k	n.d a.m + m.b a.k	1342
1501	OldChinese	Mud	C/.+.nˤ.ə.j	C/.+.nˤ.ə.j	ç/k + nˤ ə j	ç/k + nˤ ə.j	1343
1502	OldTibetan	Mud	ɴ.d.a.m.+.p.a	ɴ.d.a.m.+.p.a	ɴ d a m + p a	ɴ.d a.m + p a	1342
1503	OldTibetan	Name	mʲ.i.ŋ	mʲ.i.ŋ	mʲ i ŋ	mʲ i ŋ	1344
1504	Lhasa	Name	m.i.ŋ.¹³	m.i.ŋ.¹³	m i ŋ ¹³	m i.ŋ ¹³	1344
1505	Batang	Name	m.ĩ.∼.¹³	m.ĩ.∼.¹³	m ĩ ¹³	m ĩ ¹³	1344
1506	Xiahe	Name	ȵ.a.ŋ	ȵ.a.ŋ	ȵ a ŋ	ȵ a ŋ	1344
1507	Alike	Name	ȵ.a.ŋ._.ŋ.æ	ȵ.a.ŋ._.ŋ.æ	ȵ a ŋ + ŋ æ	ȵ a.ŋ + ŋ æ	1344
1508	OldChinese	Name	C/.+.m.e.ŋ	C/.+.m.e.ŋ	ç/k + m e ŋ	ç/k + m e.ŋ	1344
1509	OldTibetan	Near	tʰ.a.g.+.ɲ.e.+.p.o	tʰ.a.g.+.ɲ.e.+.p.o	tʰ a g + ɲ e + p o	tʰ a.g + ɲ e + p o	1345
1510	Xiahe	Near	th.a.χ._.ȵ.i	th.a.χ._.ȵ.i	tʰ a χ + ȵ i	tʰ a.χ + ȵ i	1345
1511	Lhasa	Near	th.a.⁵²._.ȵ.e.¹³.◦.p.o.⁵⁵	th.a.⁵²._.ȵ.e.¹³.◦.p.o.⁵⁵	tʰ a ⁵² + ȵ e ¹³ + p o ⁵⁵	tʰ a ⁵² + ȵ e ¹³ + p o ⁵⁵	1345
1512	Batang	Near	th.ɑ.ʔ.⁵³.◦.th.ũ.∼.¹³.◦.th.ũ.∼.⁵⁵	th.ɑ.ʔ.⁵³.◦.th.ũ.∼.¹³.◦.th.ũ.∼.⁵⁵	tʰ ɑ ʔ ⁵³ + tʰ ũ ¹³ + tʰ ũ ⁵⁵	tʰ ɑ.ʔ ⁵³ + tʰ ũ ¹³ + tʰ ũ ⁵⁵	1346
1513	Alike	Near	th.a.k._.ȵ.e	th.a.k._.ȵ.e	tʰ a k + ȵ e	tʰ a.k + ȵ e	1345
1514	OldChinese	Near	ɴ.+.k.ə.r.ʔ	ɴ.+.k.ə.r.ʔ	ɴ + k ə r ʔ	ɴ + k ə.r ʔ	1347
1515	OldChinese	Near	n.ə.r.ʔ	n.ə.r.ʔ	n ə r ʔ	n ə.r ʔ	1345
1516	OldTibetan	Needle	kʰ.a.b	kʰ.a.b	kʰ a b	kʰ a.b	1348
